'Z''1','Z''2','Z''3','Z''4','Z''5','Z''6','Z''7','Z''8','Z''9','Z''10','Z''11','Z''12','Z''13','Z''14','Z''15','Z''16','Z''17','Z''18','Z''19','Z''20','Z''21','Z''22','Z''23','Z''24','Z''25','Z''26','Z''27','Z''28','Z''29','Z''30','Z''31','Z''32','Z''33','Z''34','Z''35','Z''36','Z''37','Z''38','Z''39','Z''40','Z''''1','Z''''2','Z''''3','Z''''4','Z''''5','Z''''6','Z''''7','Z''''8','Z''''9','Z''''10','Z''''11','Z''''12','Z''''13','Z''''14','Z''''15','Z''''16','Z''''17','Z''''18','Z''''19','Z''''20','Z''''21','Z''''22','Z''''23','Z''''24','Z''''25','Z''''26','Z''''27','Z''''28','Z''''29','Z''''30','Z''''31','Z''''32','Z''''33','Z''''34','Z''''35','Z''''36','Z''''37','Z''''38','Z''''39','Z''''40',Class
8.680325391801730461e+00,1.355497368379284318e+01,1.842962197578395944e+01,2.330427026777508104e+01,2.817891855976619198e+01,3.305356685175731002e+01,3.792821514374842451e+01,4.280286343573953900e+01,4.767751172773065349e+01,5.255216001972176798e+01,5.742680831171288247e+01,6.230145660370399696e+01,6.717610489569511856e+01,7.205075318768624015e+01,7.692540147967734754e+01,8.180004977166845492e+01,8.667469806365957652e+01,9.154934635565069811e+01,9.642399464764180550e+01,1.012986429396329271e+02,1.061732912316240345e+02,1.110479395236151561e+02,1.159225878156062635e+02,1.207972361075973993e+02,1.256718843995885067e+02,1.305465326915796140e+02,1.354211809835707356e+02,1.402958292755618572e+02,1.451704775675529504e+02,1.500451258595441004e+02,1.549197741515351936e+02,1.597944224435262868e+02,1.646690707355174368e+02,1.695437190275085300e+02,1.744183673194996800e+02,1.792930156114907732e+02,1.841676639034818663e+02,1.890423121954730448e+02,1.939169604874641095e+02,1.987916087794552027e+02,6.283696677369619010e+00,2.987805202721882836e+01,4.088778462727743346e+01,4.832486262280013989e+01,5.368660185937380191e+01,5.839416744264381265e+01,6.248058120400966686e+01,6.629604878127551615e+01,6.998320493741378812e+01,7.246377368750924575e+01,7.475305857803591891e+01,7.713093620061165723e+01,7.935324955290580817e+01,8.058386336327275501e+01,8.181447717363970185e+01,8.282396885099169026e+01,8.381166329685945016e+01,8.433453503168300358e+01,8.479423248715858108e+01,8.471245748885527860e+01,8.465274377555574858e+01,8.468344987527736123e+01,8.432558078124064593e+01,8.333073793666511619e+01,8.236409105985151768e+01,8.142440753556145694e+01,7.999830409283613619e+01,7.830272509029663297e+01,7.649015938890838129e+01,7.465080347075618761e+01,7.180030504266710523e+01,6.858203973393099773e+01,6.588835753211805013e+01,6.277045971110260325e+01,5.792688140893873339e+01,5.244713175045067288e+01,4.697166125758728583e+01,3.933880541340087689e+01,2.894955324701273014e+01,4.975938701295405053e+00,0
9.376061035600834259e+00,1.467874237549448857e+01,1.998142371538814288e+01,2.528410505528179897e+01,3.058678639517545150e+01,3.588946773506910404e+01,4.119214907496275657e+01,4.649483041485641621e+01,5.179751175475006875e+01,5.710019309464372128e+01,6.240287443453737382e+01,6.770555577443103346e+01,7.300823711432468599e+01,7.831091845421835274e+01,8.361359979411199106e+01,8.891628113400565780e+01,9.421896247389929613e+01,9.952164381379296287e+01,1.048243251536866012e+02,1.101270064935802822e+02,1.154296878334739063e+02,1.207323691733675588e+02,1.260350505132612398e+02,1.313377318531548781e+02,1.366404131930485448e+02,1.419430945329421832e+02,1.472457758728358499e+02,1.525484572127294882e+02,1.578511385526231550e+02,1.631538198925167933e+02,1.684565012324104600e+02,1.737591825723040984e+02,1.790618639121977651e+02,1.843645452520914318e+02,1.896672265919850702e+02,1.949699079318787653e+02,2.002725892717724037e+02,2.055752706116660420e+02,2.108779519515596803e+02,2.161806332914533186e+02,5.896243483301589094e+00,3.563647178627377343e+01,4.406746606888450657e+01,5.307795672847777269e+01,5.932261270988232127e+01,6.391739996266906587e+01,6.831185127407515267e+01,7.232560626561222250e+01,7.546933675782189255e+01,7.860476060747186011e+01,8.168927992287389372e+01,8.347980548668927270e+01,8.527033105050465167e+01,8.727433907716982731e+01,8.902295539334085106e+01,8.975773066504616793e+01,9.048715198541728455e+01,9.120410909135758004e+01,9.176623851921611674e+01,9.178678314451686049e+01,9.170009897494448126e+01,9.152517216786239374e+01,9.116627938829866196e+01,9.050596828495383761e+01,8.912428102117803519e+01,8.774259375740223277e+01,8.642407200600902684e+01,8.516709871338748883e+01,8.280609890462292810e+01,8.026566989176598099e+01,7.772524087890903388e+01,7.471146994664935903e+01,7.120485638697419972e+01,6.724785977217045740e+01,6.221114372664825964e+01,5.717366885453512992e+01,5.050155988117362682e+01,4.193862899322198956e+01,3.109223340661564450e+01,6.821303463299187797e+00,0
1.948363628853260110e+01,2.160868568473208740e+01,2.373373508093157369e+01,2.585878447713106354e+01,2.798383387333055694e+01,3.010888326953003968e+01,3.223393266572952598e+01,3.435898206192901938e+01,3.648403145812850568e+01,3.860908085432799908e+01,4.073413025052748537e+01,4.285917964672697167e+01,4.498422904292645796e+01,4.710927843912593715e+01,4.923432783532543766e+01,5.135937723152493106e+01,5.348442662772441736e+01,5.560947602392390365e+01,5.773452542012338995e+01,5.985957481632288335e+01,6.198462421252236254e+01,6.410967360872186305e+01,6.623472300492134934e+01,6.835977240112083564e+01,7.048482179732032193e+01,7.260987119351980823e+01,7.473492058971929453e+01,7.685996998591878082e+01,7.898501938211828133e+01,8.111006877831776762e+01,8.323511817451725392e+01,8.536016757071674022e+01,8.748521696691622651e+01,8.961026636311571281e+01,9.173531575931519910e+01,9.386036515551468540e+01,9.598541455171420012e+01,9.811046394791368641e+01,1.002355133441131585e+02,1.023605627403126448e+02,2.493373450820207893e+00,-9.647147864248045934e+00,-1.489195427786540726e+01,-1.842706750117932302e+01,-2.087681546835662516e+01,-2.318560475966258494e+01,-2.503431073547130481e+01,-2.680347601131848023e+01,-2.801500662653293716e+01,-2.922273216496886761e+01,-3.018298235628698833e+01,-3.114323254760510551e+01,-3.171344431477190895e+01,-3.224292806512489307e+01,-3.264386653351251510e+01,-3.301181286850356855e+01,-3.308422279049733561e+01,-3.302140268452325245e+01,-3.287582077607574149e+01,-3.266941185644661516e+01,-3.224102745144887194e+01,-3.155898058658739913e+01,-3.084489551417045661e+01,-3.007310564077457826e+01,-2.923695244800395088e+01,-2.820490784985830857e+01,-2.708340491151452056e+01,-2.540131391602427158e+01,-2.330762970612256879e+01,-2.032143109714028384e+01,-1.677703256160699041e+01,-1.161405917382519171e+01,-5.997716209395576037e+00,-2.475839439663808150e+00,-4.095572232923021083e+00,-5.715305026182234016e+00,-6.260727888123700069e+00,-6.727391532502597471e+00,-6.492276711384068477e+00,-6.105200945626471309e+00,0
2.340764331210190718e+01,2.467336273068756825e+01,2.593908214927322931e+01,2.720480156785889037e+01,2.847052098644454787e+01,2.973624040503020893e+01,3.100195982361586999e+01,3.226767924220153105e+01,3.353339866078719211e+01,3.479911807937285317e+01,3.606483749795851423e+01,3.733055691654417529e+01,3.859627633512984346e+01,3.986199575371549031e+01,4.112771517230115137e+01,4.239343459088681243e+01,4.365915400947247349e+01,4.492487342805813455e+01,4.619059284664380272e+01,4.745631226522945667e+01,4.872203168381511773e+01,4.998775110240077879e+01,5.125347052098643985e+01,5.251918993957210091e+01,5.378490935815776197e+01,5.505062877674342303e+01,5.631634819532909120e+01,5.758206761391474515e+01,5.884778703250040621e+01,6.011350645108606727e+01,6.137922586967172833e+01,6.264494528825738939e+01,6.391066470684305045e+01,6.517638412542871151e+01,6.644210354401437257e+01,6.770782296260003363e+01,6.897354238118569469e+01,7.023926179977135575e+01,7.150498121835701681e+01,7.277070063694267787e+01,-3.093525179856115415e+00,-9.823648773289056280e+00,-1.212875853163622608e+01,-1.380996977565876449e+01,-1.538646006271905442e+01,-1.693862492423643218e+01,-1.805439165151395642e+01,-1.866708830737607983e+01,-1.927978496323820323e+01,-1.989248161910033019e+01,-2.059100648475303075e+01,-2.129482213046131633e+01,-2.199863777616959837e+01,-2.251798561151078815e+01,-2.294687327061427951e+01,-2.337576092971776021e+01,-2.380464858882124801e+01,-2.404364291372332119e+01,-2.417819590481460779e+01,-2.431274889590589439e+01,-2.444730188699718809e+01,-2.444315875970551843e+01,-2.420055563940455912e+01,-2.395795251910359980e+01,-2.371534939880263693e+01,-2.339732458065377685e+01,-2.280575539568344823e+01,-2.221418621071312316e+01,-2.162261702574279454e+01,-2.091520094960819875e+01,-2.011958326315535928e+01,-1.932396557670251624e+01,-1.829367275410440286e+01,-1.714997232982843656e+01,-1.580647907709334632e+01,-1.395896300710909799e+01,-1.199102256656213150e+01,-9.767570558937464398e+00,-6.952591772735645215e+00,-1.942446043165467984e+00,0
1.996581914128087476e+01,2.466389975459895467e+01,2.936198036791703458e+01,3.406006098123511094e+01,3.875814159455320151e+01,4.345622220787127787e+01,4.815430282118936134e+01,5.285238343450743059e+01,5.755046404782552116e+01,6.224854466114359752e+01,6.694662527446166678e+01,7.164470588777975024e+01,7.634278650109783371e+01,8.104086711441591717e+01,8.573894772773398643e+01,9.043702834105208410e+01,9.513510895437015336e+01,9.983318956768823682e+01,1.045312701810063203e+02,1.092293507943244038e+02,1.139274314076424730e+02,1.186255120209605565e+02,1.233235926342786399e+02,1.280216732475967092e+02,1.327197538609148069e+02,1.374178344742328761e+02,1.421159150875509738e+02,1.468139957008690430e+02,1.515120763141870839e+02,1.562101569275051816e+02,1.609082375408232792e+02,1.656063181541413769e+02,1.703043987674594177e+02,1.750024793807775154e+02,1.797005599940956131e+02,1.843986406074136539e+02,1.890967212207317232e+02,1.937948018340498493e+02,1.984928824473678901e+02,2.031909630606859878e+02,-2.690413099605848402e+00,-2.947355305382210844e+01,-4.102459538468504974e+01,-4.907949253661134037e+01,-5.607494398974220218e+01,-6.156594908164416324e+01,-6.665380583542018655e+01,-7.060809892648457264e+01,-7.449414401528430574e+01,-7.762658545810371891e+01,-8.012032063601569121e+01,-8.255660739004748905e+01,-8.503347229324165824e+01,-8.668433211034107444e+01,-8.813626316028621943e+01,-8.949483252173834558e+01,-9.066955412727354258e+01,-9.149517576167157529e+01,-9.167985441848348671e+01,-9.184862116316311642e+01,-9.206589001432051589e+01,-9.216053005290672218e+01,-9.155217726966606051e+01,-9.074636552855643856e+01,-8.992074389415837743e+01,-8.896450549237223981e+01,-8.764510900161123175e+01,-8.551587426026887329e+01,-8.334535846387224467e+01,-8.117266995229839210e+01,-7.855010780379133450e+01,-7.538130564716084336e+01,-7.207881910956862725e+01,-6.798339696407995802e+01,-6.330273239466061597e+01,-5.798777617499592196e+01,-5.133009423312115871e+01,-4.390282438040282642e+01,-3.376838517113188232e+01,-1.774765593151246890e+01,0
1.863057324840764650e+01,1.960823053111981551e+01,2.058588781383198452e+01,2.156354509654414997e+01,2.254120237925631898e+01,2.351885966196848798e+01,2.449651694468065699e+01,2.547417422739282244e+01,2.645183151010499145e+01,2.742948879281716046e+01,2.840714607552932947e+01,2.938480335824149847e+01,3.036246064095366393e+01,3.134011792366583649e+01,3.231777520637800194e+01,3.329543248909016739e+01,3.427308977180233995e+01,3.525074705451450541e+01,3.622840433722667797e+01,3.720606161993884342e+01,3.818371890265100888e+01,3.916137618536318143e+01,4.013903346807534689e+01,4.111669075078751234e+01,4.209434803349968490e+01,4.307200531621185746e+01,4.404966259892401581e+01,4.502731988163618837e+01,4.600497716434836093e+01,4.698263444706052638e+01,4.796029172977269184e+01,4.893794901248486440e+01,4.991560629519702985e+01,5.089326357790920241e+01,5.187092086062136786e+01,5.284857814333354042e+01,5.382623542604569877e+01,5.480389270875787133e+01,5.578154999147005100e+01,5.675920727418220224e+01,-1.942446043165467984e+00,-6.709682367113883217e+00,-9.249883235800904657e+00,-1.110504068103947262e+01,-1.220840110933350608e+01,-1.305104460426671231e+01,-1.389368809919992032e+01,-1.468054558396444875e+01,-1.539083101531755560e+01,-1.610111644667066244e+01,-1.665691386564727594e+01,-1.719144800739597656e+01,-1.764255947747452424e+01,-1.789204052720899085e+01,-1.814152157694345036e+01,-1.839100262667792052e+01,-1.864048367641238357e+01,-1.884306038140417172e+01,-1.880625170193516027e+01,-1.876944302246613105e+01,-1.873263434299711960e+01,-1.869582566352809749e+01,-1.865085449630579717e+01,-1.838092418019965280e+01,-1.811099386409350842e+01,-1.784106354798736760e+01,-1.757113323188122678e+01,-1.730120291577508596e+01,-1.678682550165788356e+01,-1.624714333577030345e+01,-1.570746116988271801e+01,-1.516777900399513079e+01,-1.454267342694378051e+01,-1.358582953200592414e+01,-1.262898563706806065e+01,-1.151411164907864837e+01,-1.033901089011536456e+01,-8.646498538809309409e+00,-6.052564077268276499e+00,-2.227008666622928956e+00,0
2.006369426751592400e+01,2.143318182923820814e+01,2.280266939096048873e+01,2.417215695268276932e+01,2.554164451440505346e+01,2.691113207612733760e+01,2.828061963784961463e+01,2.965010719957189878e+01,3.101959476129418292e+01,3.238908232301646706e+01,3.375856988473874765e+01,3.512805744646102823e+01,3.649754500818330882e+01,3.786703256990558941e+01,3.923652013162787711e+01,4.060600769335016480e+01,4.197549525507244539e+01,4.334498281679472598e+01,4.471447037851700657e+01,4.608395794023928715e+01,4.745344550196156774e+01,4.882293306368384833e+01,5.019242062540613603e+01,5.156190818712841661e+01,5.293139574885070431e+01,5.430088331057298490e+01,5.567037087229527259e+01,5.703985843401754607e+01,5.840934599573982666e+01,5.977883355746210725e+01,6.114832111918440205e+01,6.251780868090668264e+01,6.388729624262896323e+01,6.525678380435124382e+01,6.662627136607352440e+01,6.799575892779580499e+01,6.936524648951808558e+01,7.073473405124036617e+01,7.210422161296266097e+01,7.347370917468494156e+01,-2.374100719424461658e+00,-7.750313363354855767e+00,-1.112521796281171582e+01,-1.419399519812806787e+01,-1.649143331947374591e+01,-1.835064809140890674e+01,-1.982394244631448643e+01,-2.075905265164174551e+01,-2.169416285696900459e+01,-2.262927306229626367e+01,-2.339642404784212459e+01,-2.402778375182215242e+01,-2.465914345580218026e+01,-2.529050315978220809e+01,-2.580108170386100142e+01,-2.600311680913461032e+01,-2.620515191440821923e+01,-2.640718701968182458e+01,-2.660664854668921109e+01,-2.654351257629121363e+01,-2.648037660589320907e+01,-2.641724063549520807e+01,-2.635410466509720351e+01,-2.605797095180663447e+01,-2.567915512941861778e+01,-2.530033930703060463e+01,-2.492152348464258793e+01,-2.434244514605756393e+01,-2.353430472496312831e+01,-2.272616430386869624e+01,-2.191802388277425351e+01,-2.102680941522206481e+01,-1.979229074070644856e+01,-1.855777206619083941e+01,-1.732325339167522671e+01,-1.556489157379205146e+01,-1.334837334714876356e+01,-1.113185512050547565e+01,-8.077845676282235488e+00,-2.209296392673095966e+00,0
2.142163075623145119e+01,3.714693488457740500e+01,5.287223901292335171e+01,6.859754314126929842e+01,8.432284726961525223e+01,1.000481513979612060e+02,1.157734555263071599e+02,1.314987596546530995e+02,1.472240637829990533e+02,1.629493679113450071e+02,1.786746720396909609e+02,1.943999761680368863e+02,2.101252802963828401e+02,2.258505844247287939e+02,2.415758885530747477e+02,2.573011926814207868e+02,2.730264968097666269e+02,2.887518009381126376e+02,3.044771050664585346e+02,3.202024091948045452e+02,3.359277133231504422e+02,3.516530174514964528e+02,3.673783215798424067e+02,3.831036257081884173e+02,3.988289298365343143e+02,4.145542339648801544e+02,4.302795380932261651e+02,4.460048422215720620e+02,4.617301463499180727e+02,4.774554504782640265e+02,4.931807546066099803e+02,5.089060587349558773e+02,5.246313628633018880e+02,5.403566669916477849e+02,5.560819711199937956e+02,5.718072752483396926e+02,5.875325793766857032e+02,6.032578835050316002e+02,6.189831876333776108e+02,6.347084917617235078e+02,-8.711605854462845855e+00,-7.671158549813046079e+01,-1.172176867047077593e+02,-1.458902626762770183e+02,-1.701064954873035049e+02,-1.904208616032569523e+02,-2.063550904763025642e+02,-2.214531034675333956e+02,-2.330086925187279121e+02,-2.443944843472588104e+02,-2.543600333521623895e+02,-2.612867402831984123e+02,-2.688963417534845917e+02,-2.759093762724223211e+02,-2.810039251273017271e+02,-2.835581164211624241e+02,-2.875531571930627024e+02,-2.909791663581510193e+02,-2.923097795553522360e+02,-2.914569312798357146e+02,-2.917105846621785759e+02,-2.929361976079803753e+02,-2.912139939731439995e+02,-2.867823446394875191e+02,-2.835482640146158815e+02,-2.812542057400381736e+02,-2.757434600687258239e+02,-2.681014276291727469e+02,-2.613796129970864968e+02,-2.552364552063068857e+02,-2.449815582320644012e+02,-2.334104215101199884e+02,-2.238299206055684465e+02,-2.067093909625349113e+02,-1.919565678069953094e+02,-1.736295721599579736e+02,-1.498832153530981373e+02,-1.212427061670816357e+02,-7.512727410568220421e+01,-1.920222634508343162e+01,0
2.731305449936628094e+01,3.844069323156774942e+01,4.956833196376921080e+01,6.069597069597068639e+01,7.182360942817214777e+01,8.295124816037362336e+01,9.407888689257508474e+01,1.052065256247765603e+02,1.163341643569780217e+02,1.274618030891794831e+02,1.385894418213809729e+02,1.497170805535824343e+02,1.608447192857838957e+02,1.719723580179853570e+02,1.830999967501868468e+02,1.942276354823883082e+02,2.053552742145897696e+02,2.164829129467912310e+02,2.276105516789926924e+02,2.387381904111941537e+02,2.498658291433956435e+02,2.609934678755971049e+02,2.721211066077985947e+02,2.832487453400000845e+02,2.943763840722015175e+02,3.055040228044030073e+02,3.166316615366044402e+02,3.277593002688059869e+02,3.388869390010074198e+02,3.500145777332088528e+02,3.611422164654103995e+02,3.722698551976117756e+02,3.833974939298132654e+02,3.945251326620148120e+02,4.056527713942161881e+02,4.167804101264176779e+02,4.279080488586191109e+02,4.390356875908206007e+02,4.501633263230220905e+02,4.612909650552235234e+02,-1.472024216385125150e+01,-5.701376483232084524e+01,-8.051627057235833718e+01,-1.041667405472216785e+02,-1.179059904975076449e+02,-1.301361695586993505e+02,-1.416710898392024944e+02,-1.489676808452318824e+02,-1.576139297614199961e+02,-1.667094069148445783e+02,-1.760818792061286615e+02,-1.855962895177185317e+02,-1.893042380761340837e+02,-1.905915575659690262e+02,-1.953873913546708536e+02,-2.007951161432837637e+02,-2.008190918917854333e+02,-2.011012566358097047e+02,-2.030213822158082735e+02,-2.040403357299418872e+02,-2.018348127992171896e+02,-2.012156348319703056e+02,-2.017504699474881136e+02,-2.001669590532565053e+02,-1.970502120902333729e+02,-1.928059005401366903e+02,-1.881356947521321956e+02,-1.815568007658298768e+02,-1.761117154853210138e+02,-1.714025913157498167e+02,-1.657759143190916973e+02,-1.578034779579604105e+02,-1.484560632246017633e+02,-1.374018889184485204e+02,-1.259000329709322870e+02,-1.101745861026323610e+02,-9.392726713373572522e+01,-7.706905164806090625e+01,-5.408074252623661948e+01,-1.189734075448370731e+01,0
2.019463858933836065e+01,3.033991097794591951e+01,4.048518336655347838e+01,5.063045575516103725e+01,6.077572814376860322e+01,7.092100053237615498e+01,8.106627292098372095e+01,9.121154530959128692e+01,1.013568176981988387e+02,1.115020900868064047e+02,1.216473624754139564e+02,1.317926348640215224e+02,1.419379072526290884e+02,1.520831796412366259e+02,1.622284520298441919e+02,1.723737244184517579e+02,1.825189968070592670e+02,1.926642691956668898e+02,2.028095415842744842e+02,2.129548139728819933e+02,2.231000863614895877e+02,2.332453587500971537e+02,2.433906311387046912e+02,2.535359035273122288e+02,2.636811759159198232e+02,2.738264483045273892e+02,2.839717206931349551e+02,2.941169930817424643e+02,3.042622654703500302e+02,3.144075378589575962e+02,3.245528102475652190e+02,3.346980826361727281e+02,3.448433550247802941e+02,3.549886274133878601e+02,3.651338998019954261e+02,3.752791721906029920e+02,3.854244445792105580e+02,3.955697169678181240e+02,4.057149893564255763e+02,4.158602617450331991e+02,-9.012294433902640733e+00,-5.715452083498324498e+01,-8.239348771273218119e+01,-1.007818788143905806e+02,-1.171756792939430056e+02,-1.293549543588829351e+02,-1.395167400848400518e+02,-1.483917353880214307e+02,-1.562972309187358064e+02,-1.637315428884133439e+02,-1.701103981621314176e+02,-1.759023737324533840e+02,-1.805230675676411920e+02,-1.844009160186099621e+02,-1.877639464685610733e+02,-1.907551641214309086e+02,-1.931227851385098404e+02,-1.949783980937527588e+02,-1.958769136659252013e+02,-1.958823659709084097e+02,-1.959169046419156075e+02,-1.959823328346915048e+02,-1.951558139125194486e+02,-1.932507278061775935e+02,-1.914623133715261645e+02,-1.898351612247731168e+02,-1.869684128784140000e+02,-1.821381191374335060e+02,-1.772024969863656167e+02,-1.720740934050296005e+02,-1.663977364760968101e+02,-1.595546495880844304e+02,-1.521744155104540823e+02,-1.434488195492604916e+02,-1.345412762571734504e+02,-1.250895914033435048e+02,-1.125820478126223207e+02,-9.617724683465887381e+01,-7.471041465210805654e+01,-8.523086654016537977e+00,0
1.171314741035856599e+01,1.480232914495862850e+01,1.789151087955868746e+01,2.098069261415874820e+01,2.406987434875880894e+01,2.715905608335886967e+01,3.024823781795893041e+01,3.333741955255899114e+01,3.642660128715905188e+01,3.951578302175911261e+01,4.260496475635917335e+01,4.569414649095923409e+01,4.878332822555929482e+01,5.187250996015936266e+01,5.496169169475941629e+01,5.805087342935947703e+01,6.114005516395953777e+01,6.422923689855960561e+01,6.731841863315966634e+01,7.040760036775972708e+01,7.349678210235978781e+01,7.658596383695984855e+01,7.967514557155990929e+01,8.276432730615997002e+01,8.585350904076003076e+01,8.894269077536009149e+01,9.203187250996016644e+01,9.512105424456019875e+01,9.821023597916027370e+01,1.012994177137603202e+02,1.043885994483603952e+02,1.074777811829604559e+02,1.105669629175605166e+02,1.136561446521605774e+02,1.167453263867606381e+02,1.198345081213606989e+02,1.229236898559607596e+02,1.260128715905608203e+02,1.291020533251608811e+02,1.321912350597609418e+02,4.129554655870450119e+00,-6.272189349112425205e+00,-1.102124907170064461e+01,-1.391898042785616241e+01,-1.590012273984648061e+01,-1.761356052854028320e+01,-1.851047737687413175e+01,-1.940739422520798385e+01,-1.951417004048582271e+01,-1.951417004048582271e+01,-1.892690305645770721e+01,-1.810472927881834337e+01,-1.676580504515726844e+01,-1.500000000000000178e+01,-1.225842982928003799e+01,-8.211356794352758115e+00,-7.737153534724346748e+00,-1.416007474307067682e+01,-1.831578947368420529e+01,-2.178526938648396083e+01,-2.522939238473011869e+01,-2.869904440328475204e+01,-3.183719426011546005e+01,-3.431233979349830321e+01,-3.678748532688115347e+01,-3.882847332547532204e+01,-4.063649874442680243e+01,-4.244452416337826151e+01,-4.425254958232973479e+01,-4.594200990795172856e+01,-4.754397737159955994e+01,-4.914594483524739132e+01,-5.074791229889522981e+01,-5.234987976254306119e+01,-5.365099138378490551e+01,-5.472646112322225775e+01,-5.580193086265960289e+01,-5.687740060209696225e+01,-5.795287034153430739e+01,-5.902834008097165963e+01,0
1.171314741035856599e+01,1.298804780876493936e+01,1.426294820717131628e+01,1.553784860557768965e+01,1.681274900398406302e+01,1.808764940239043995e+01,1.936254980079681332e+01,2.063745019920318668e+01,2.191235059760956005e+01,2.318725099601593698e+01,2.446215139442231035e+01,2.573705179282868727e+01,2.701195219123506064e+01,2.828685258964143756e+01,2.956175298804780738e+01,3.083665338645418430e+01,3.211155378486056122e+01,3.338645418326693459e+01,3.466135458167330796e+01,3.593625498007968133e+01,3.721115537848605470e+01,3.848605577689242807e+01,3.976095617529880144e+01,4.103585657370517481e+01,4.231075697211156239e+01,4.358565737051792865e+01,4.486055776892430202e+01,4.613545816733068250e+01,4.741035856573704876e+01,4.868525896414342924e+01,4.996015936254980261e+01,5.123505976095617598e+01,5.250996015936254935e+01,5.378486055776892272e+01,5.505976095617529609e+01,5.633466135458166946e+01,5.760956175298804993e+01,5.888446215139442330e+01,6.015936254980079667e+01,6.143426294820717004e+01,4.129554655870450119e+00,-1.641516378358508943e+00,-5.057048214942957642e+00,-7.314439946018888250e+00,-9.185784975258643570e+00,-1.076923076923075762e+01,-1.206477732793521263e+01,-1.321862348178136948e+01,-1.394736842105262475e+01,-1.467611336032388181e+01,-1.540485829959513531e+01,-1.599999999999999645e+01,-1.619433198380566452e+01,-1.638866396761133259e+01,-1.658299595141700067e+01,-1.677732793522266874e+01,-1.687740060209695514e+01,-1.669469531817709651e+01,-1.651199003425723788e+01,-1.632928475033737925e+01,-1.614657946641752062e+01,-1.580514561838839960e+01,-1.519916416351051147e+01,-1.459318270863262335e+01,-1.398720125375473167e+01,-1.318365844681633980e+01,-1.218255428781744421e+01,-1.118145012881854861e+01,-9.820705610179304657e+00,-8.340080971659931564e+00,-6.072874493927116646e+00,-2.186234817813733411e+00,-7.827260458839270241e-01,-2.648930017351067701e+00,-3.204164256795829058e+00,-3.441295546558698959e+00,-3.360323886639668522e+00,-3.049932523616723401e+00,-2.510121457489873364e+00,-1.700404858299592092e+00,0
1.171314741035856599e+01,1.328225559301256631e+01,1.485136377566656485e+01,1.642047195832056516e+01,1.798958014097456370e+01,1.955868832362856935e+01,2.112779650628256434e+01,2.269690468893656288e+01,2.426601287159056142e+01,2.583512105424456351e+01,2.740422923689855850e+01,2.897333741955256059e+01,3.054244560220656268e+01,3.211155378486056122e+01,3.368066196751455976e+01,3.524977015016855830e+01,3.681887833282255684e+01,3.838798651547656249e+01,3.995709469813056103e+01,4.152620288078455957e+01,4.309531106343855811e+01,4.466441924609255665e+01,4.623352742874656229e+01,4.780263561140056083e+01,4.937174379405455937e+01,5.094085197670855791e+01,5.250996015936255645e+01,5.407906834201656210e+01,5.564817652467055353e+01,5.721728470732455918e+01,5.878639288997855772e+01,6.035550107263256336e+01,6.192460925528656190e+01,6.349371743794055334e+01,6.506282562059455188e+01,6.663193380324855752e+01,6.820104198590254896e+01,6.977015016855655460e+01,7.133925835121056025e+01,7.290836653386455168e+01,4.129554655870450119e+00,-2.429716032954921001e+00,-6.306792622582094943e+00,-8.609986504723337930e+00,-1.049339324642967064e+01,-1.157538817457844971e+01,-1.265738310272722345e+01,-1.342916618859512035e+01,-1.389073743218213153e+01,-1.435230867576914626e+01,-1.481387991935615922e+01,-1.491591404546869981e+01,-1.481625661787604820e+01,-1.471659919028339836e+01,-1.446122703207723070e+01,-1.396293989411397796e+01,-1.346465275615072343e+01,-1.287947679850512728e+01,-1.176331360946744375e+01,-1.062389702065814312e+01,-9.295131319422811345e+00,-7.555278729367793211e+00,-4.503270009342880797e+00,-2.953597010277207779e+00,-6.596075988788530076e+00,-7.879165369043918510e+00,-9.473684210526327476e+00,-1.056991591404547215e+01,-1.145437558393023814e+01,-1.198588186442437653e+01,-1.251738814491851137e+01,-1.287093473328291360e+01,-1.321261734217200434e+01,-1.354562441606976364e+01,-1.379476798505138824e+01,-1.404391155403301283e+01,-1.429305512301463388e+01,-1.428393468879298212e+01,-1.422698758731146995e+01,-1.417004048582995779e+01,0
